model_display,disease,topic,profile,project,pmid,error_kind,primary_type,flags,prediction,llm_tier,disease_score,population_score,location_score,evidence_score,parameter_score,overall_score,title,year,create_date,journal,abstract_len,overall_justification,parameter_justification,evidence_justification
LEADS-2,covid19,fatality,P4,4,32522874,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Genomic determinants of pathogenicity in SARS-CoV-2 and other human coronaviruses.,2020,2020/06/12,Proceedings of the National Academy of Sciences of the United States of America,1060,The paper addresses the severity and fatality outcomes of SARS-CoV-2 infection.,,
LEADS-2,covid19,fatality,P4,4,32322102,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Modelling the COVID-19 epidemic and implementation of population-wide interventions in Italy.,2020,2020/04/24,Nature medicine,1341,"The paper discusses the course of the COVID-19 epidemic and models the impact of interventions, which is relevant to the question.",,
LEADS-2,covid19,fatality,P4,4,32419720,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Understanding COVID-19: Digit ratio (2D:4D) and sex differences in national case fatality rates.,2020,2020/05/19,Early human development,1455,"The study examines the relationship between digit ratio and COVID-19 fatality rates, which is directly related to the question.",,
LEADS-2,covid19,fatality,P4,4,32392262,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Prevalence, Severity and Mortality associated with COPD and Smoking in patients with COVID-19: A Rapid Systematic Review and Meta-Analysis.",2020,2020/05/12,PloS one,2257,The paper addresses the severity and mortality outcomes of SARS-CoV-2 infection in COPD patients.,,
LEADS-2,covid19,fatality,P4,4,32874699,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,COVID-19 pandemic in India: A Comparison of pandemic pattern in Selected States.,2020,2020/09/03,Nepal journal of epidemiology,1600,"The paper discusses the distribution of COVID-19 cases in different states of India, which is relevant to the question.",,
LEADS-2,covid19,fatality,P4,4,32631426,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Transmission patterns of COVID-19 in the mainland of China and the efficacy of different control strategies: a data- and model-driven study.,2020,2020/07/08,Infectious diseases of poverty,2215,"The study predicts the epidemic trend and transmission risk of COVID-19, which is relevant to the question.",,
LEADS-2,covid19,fatality,P4,4,32175421,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Early estimation of the case fatality rate of COVID-19 in mainland China: a data-driven analysis.,2020,2020/03/17,Annals of translational medicine,1381,"The study focuses on estimating the case fatality rate of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,fatality,P4,4,32219882,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Controversial treatments: An updated understanding of the coronavirus disease 2019.,2020,2020/03/29,Journal of medical virology,1062,The paper discusses fatality and severity outcomes of SARS-CoV-2 infection.,,
LEADS-2,covid19,fatality,P4,4,32468775,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Coronavirus (COVID-19): Let's Prevent Not Panic.,2020,2020/05/30,"Journal of Ayub Medical College, Abbottabad : JAMC",1776,The abstract mentions fatality rates and severity outcomes of COVID-19.,,
LEADS-2,covid19,fatality,P4,4,33737875,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Indian Medicinal Plants and Formulations and Their Potential Against COVID-19-Preclinical and Clinical Research.,2020,2021/03/19,Frontiers in pharmacology,2060,"The paper discusses the use of Indian medicinal plants and formulations against COVID-19, which is relevant to the question.",,
LEADS-2,covid19,fatality,P4,4,33623566,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Space-time COVID-19 monitoring in Morocco.,2020,2021/02/24,The Pan African medical journal,1658,"The study describes the distribution of COVID-19 in Morocco, which is relevant to the question.",,
LEADS-2,covid19,fatality,P4,4,33102412,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,SARS-CoV-2 Infections in the World: An Estimation of the Infected Population and a Measure of How Higher Detection Rates Save Lives.,2020,2020/10/26,Frontiers in public health,1500,"The paper provides estimates of the number of SARS-CoV-2 infected individuals, which is relevant to the question.",,
LEADS-2,covid19,fatality,P4,4,32319424,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Respiratory Support in COVID-19 Patients, with a Focus on Resource-Limited Settings.",2020,2020/04/23,The American journal of tropical medicine and hygiene,1507,"The paper addresses the severity outcomes of SARS-CoV-2 infection and ventilatory support, which is relevant to the question.",,
LEADS-2,covid19,fatality,P4,4,32292848,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"COVID-19 for the Cardiologist: Basic Virology, Epidemiology, Cardiac Manifestations, and Potential Therapeutic Strategies.",2020,2020/04/16,JACC. Basic to translational science,952,"The paper discusses the clinical manifestations and outcomes of COVID-19, which are relevant to the question.",,
LEADS-2,covid19,fatality,P4,4,32505493,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,A syndemic of COVID-19 and methanol poisoning in Iran: Time for Iran to consider alcohol use as a public health challenge?,2020,2020/06/08,"Alcohol (Fayetteville, N.Y.)",1235,"The paper discusses the impact of COVID-19 and methanol poisoning, which relates to fatality and severity outcomes of SARS-CoV-2 infection.",,
LEADS-2,covid19,fatality,P4,4,32525826,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Short epidemiological overview of the current situation on COVID-19 pandemic in Southeast European (SEE) countries.,2020,2020/06/12,Journal of infection in developing countries,1612,"The paper provides an overview of the COVID-19 situation in SEE countries, which is relevant to the question.",,
LEADS-2,covid19,fatality,P4,4,32667439,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Analysis of COVID-19 under-reporting in Brazil.,2020,2020/07/16,Revista Brasileira de terapia intensiva,1267,"The study estimates the reporting rates of COVID-19 cases, which is directly related to the question.",,
LEADS-2,covid19,fatality,P4,4,32438328,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Obesity as a predictor for a poor prognosis of COVID-19: A systematic review.,2020,2020/05/22,Diabetes & metabolic syndrome,1598,The paper addresses the impact of obesity on the prognosis and disease severity of COVID-19.,,
LEADS-2,covid19,fatality,P4,4,32592974,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Association of particulate matter pollution and case fatality rate of COVID-19 in 49 Chinese cities.,2020,2020/06/28,The Science of the total environment,928,"The study examines the association between PM concentrations and COVID-19 CFR, which is directly related to the question.",,
LEADS-2,covid19,fatality,P4,4,32426362,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Covid-19: A Dynamic Analysis of Fatality Risk in Italy.,2020,2020/05/20,Frontiers in medicine,1289,"The paper analyzes the fatality risk of COVID-19 in Italy, which is directly related to the question.",,
LEADS-2,covid19,fatality,P4,4,32831339,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Proposal for the management of COVID-19-associated coagulopathy in children.,2020,2020/08/25,Gaceta medica de Mexico,908,"The paper addresses the management of COVID-19-associated coagulopathy in children, which is relevant to the question.",,
LEADS-2,covid19,fatality,P4,4,32397286,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Using Early Data to Estimate the Actual Infection Fatality Ratio from COVID-19 in France.,2020,2020/05/14,Biology,1111,"The study focuses on estimating the infection fatality ratio (IFR) of COVID-19 in France, which is directly related to the question.",,
LEADS-2,covid19,fatality,P4,4,32335749,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,How Could This Happen? : Narrowing Down the Contagion of COVID-19 and Preventing Acute Respiratory Distress Syndrome (ARDS).,2020,2020/04/27,Acta biotheoretica,1015,"The paper discusses the etiology and epidemiology of COVID-19 and the risks of ARDS, which are relevant to the question.",,
LEADS-2,covid19,fatality,P4,4,33843161,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Clinical characteristics and plasma antibody titer of patients with COVID-19 in Zhejiang, China.",2020,2021/04/12,Journal of Zhejiang University. Science. B,1806,"The study focuses on clinical characteristics and plasma antibody titer of COVID-19 patients, which is relevant to the question.",,
LEADS-2,covid19,fatality,P4,4,32525827,FP,sparse_metadata_over_inclusion,original_or_data_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Estimating case fatality ratio during COVID-19 epidemics: Pitfalls and alternatives.,2020,2020/06/12,Journal of infection in developing countries,0,"The paper addresses the case fatality ratio of SARS-CoV-2 infection, which is directly related to the question.",,
LEADS-2,covid19,fatality,P4,4,32674823,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,The Geriatrician: The Frontline Specialist in the Treatment of COVID-19 Patients.,2020,2020/07/18,Journal of the American Medical Directors Association,939,"The paper discusses the case-fatality rate of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,fatality,P4,4,32868985,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Correlation between immunity from BCG and the morbidity and mortality of COVID-19.,2020,2020/09/02,"Tropical diseases, travel medicine and vaccines",1470,"The study examines the association between BCG vaccination and COVID-19 outcomes, which is directly related to the question.",,
LEADS-2,covid19,fatality,P4,4,32510525,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Global prediction of unreported SARS-CoV2 infection from observed COVID-19 cases.,2020,2020/06/09,medRxiv : the preprint server for health sciences,1780,"The study focuses on estimating key epidemiological variables, which includes fatality and severity outcomes of SARS-CoV-2 infection.",,
LEADS-2,covid19,fatality,P4,4,32913365,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Monitoring trends and differences in COVID-19 case-fatality rates using decomposition methods: Contributions of age structure and age-specific fatality.,2020,2020/09/11,PloS one,1892,"The paper analyzes CFRs and their determinants, which is directly related to the question.",,
LEADS-2,covid19,fatality,P4,4,32593339,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"COVID-19 in children and adolescents in Europe: a multinational, multicentre cohort study.",2020,2020/06/29,The Lancet. Child & adolescent health,3182,The study provides data on fatality and severity outcomes of SARS-CoV-2 infection in children and adolescents.,,
