model_display,disease,topic,profile,project,pmid,error_kind,primary_type,flags,prediction,llm_tier,disease_score,population_score,location_score,evidence_score,parameter_score,overall_score,title,year,create_date,journal,abstract_len,overall_justification,parameter_justification,evidence_justification
Qwen3.6 Plus,covid19,fatality,P4,4,32593339,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"COVID-19 in children and adolescents in Europe: a multinational, multicentre cohort study.",2020,2020/06/29,The Lancet. Child & adolescent health,3182,This multicentre cohort study directly addresses the research question by reporting original clinical severity and fatality outcomes for pediatric SARS-CoV-2 infections across Europe. All dimensions are strongly supported by explicit textual evidence.,"Explicitly reports ICU admission (8%), mechanical ventilation (4%), and case-fatality rate (0.69%) as quantified study outcomes.",Primary multicentre cohort study collecting and analyzing original clinical data from 582 patients.
Qwen3.6 Plus,covid19,fatality,P4,4,32600222,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"COVID-19, Australia: Epidemiology Report 19 (Fortnightly reporting period ending 21 June 2020).",2020,2020/07/01,Communicable diseases intelligence (2018),2724,"This is a direct epidemiological surveillance report that provides original data on COVID-19 cases, deaths, and case fatality rates in Australia. It clearly addresses fatality and severity outcomes with explicit quantitative estimates.","Explicitly reports crude case fatality rate (1.4% nationally, 5.3% globally) and discusses severe disease requiring hospitalization/ICU.","Presents original empirical surveillance data (case counts, deaths, CFR) from a national reporting system; not a review or commentary."
Qwen3.6 Plus,covid19,fatality,P4,4,32853230,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Characteristics and outcomes of a cohort of COVID-19 patients in the Province of Reggio Emilia, Italy.",2020,2020/08/28,PloS one,1687,"A high-quality cohort study that directly quantifies fatality and severity outcomes of SARS-CoV-2 infection. It provides clear statistical estimates of CFR, hospitalization, and mortality risk factors.","Explicitly reports case fatality rate (20.7%), hospitalization rates, and adjusted hazard ratios for death and hospitalization as primary outcomes.",Original population-based prospective cohort study analyzing primary clinical and demographic archive data.
Qwen3.6 Plus,covid19,fatality,P4,4,33062732,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"World one-hundred days after COVID-19 outbreak: Incidence, case fatality rate, and trend.",2020,2020/10/16,Journal of education and health promotion,2041,This study directly addresses the research question by analyzing global surveillance data to report original estimates and trends of the COVID-19 case fatality rate. It meets all criteria for a strong candidate.,Explicitly calculates and reports the case fatality rate (CFR) globally and by region as a primary study result.,"Reports original descriptive-analytical data using OLS regression on confirmed cases and deaths collected up to April 30, 2020."
Qwen3.6 Plus,covid19,fatality,P4,4,32353762,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Epidemiological characteristics of coronavirus disease 2019 (COVID-19) patients in IRAN: A single center study.,2020,2020/05/01,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,2033,"This study directly addresses the research question by reporting original empirical data on COVID-19 patients in Iran, explicitly calculating the case fatality rate and analyzing mortality risk factors.","Explicitly calculates and reports the Case Fatality Rate (CFR) overall and among hospitalized patients, and analyzes mortality risk factors.","Retrospective study analyzing original patient records and reporting primary empirical data on 2,968 hospitalized cases."
Qwen3.6 Plus,covid19,fatality,P4,4,32584330,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,IMPACT OF COMORBIDITIES IN MEXICAN SARS-COV-2-POSITIVE PATIENTS: A RETROSPECTIVE ANALYSIS IN A NATIONAL COHORT.,2020,2020/06/26,Revista de investigacion clinica; organo del Hospital de Enfermedades de la Nutricion,1455,"This paper strongly aligns with the research question, providing original empirical data from a large Mexican cohort that explicitly quantifies CFR, ICU admissions, and other severity outcomes.","Explicitly reports the case fatality rate (CFR), ICU admission rates, orotracheal intubation, and mortality risk associated with comorbidities.",Retrospective analysis of a large national dataset reporting original empirical findings on patient outcomes and comorbidities.
Qwen3.6 Plus,covid19,fatality,P4,4,32231374,FP,broad_topic_over_inclusion,original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,3,4,4,"Data-based analysis, modelling and forecasting of the COVID-19 outbreak.",2020,2020/04/02,PloS one,3099,"The study directly addresses COVID-19 in a human population, uses original modeling analysis of real-world data, and explicitly quantifies the case fatality ratio. It strongly aligns with the research question.",Explicitly estimates and reports the case fatality ratio (CFR) and forecasts death tolls as core study results.,Presents original primary analysis and modeling based on publicly available epidemiological data to estimate outbreak parameters.
Qwen3.6 Plus,covid19,fatality,P4,4,32573776,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Outcomes of novel coronavirus disease 2019 (COVID-19) infection in 107 patients with cancer from Wuhan, China.",2020,2020/06/24,Cancer,1896,This retrospective cohort study provides strong original empirical evidence on COVID-19 severity and fatality in a specific human population. It directly reports the target parameters with clear quantitative results.,Explicitly reports case fatality rates and severe disease proportions as primary and secondary outcomes.,Reports original empirical data from a multicenter retrospective cohort study with primary data collection and analysis.
Qwen3.6 Plus,covid19,fatality,P4,4,33331525,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Population-based seroprevalence of SARS-CoV-2 and the herd immunity threshold in Maranhão.,2020,2020/12/17,Revista de saude publica,1356,This study is a strong candidate that directly addresses the research question by reporting original IFR estimates from a large population-based serosurvey in Brazil. All relevance dimensions are explicitly supported by the abstract.,Explicitly reports the infection fatality rate (IFR) as 0.14% and 0.28% based on excess deaths as a primary outcome.,Reports original empirical data from a primary household survey with antibody testing and statistical analysis.
Qwen3.6 Plus,covid19,fatality,P4,4,32511425,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Case fatality risk of novel coronavirus diseases 2019 in China.,2020,2020/06/09,medRxiv : the preprint server for health sciences,1911,This study is a strong candidate that directly addresses the research question by providing original CFR estimates and mortality risk factor analysis for COVID-19 in China. All dimensions are clearly evidenced in the abstract.,"Explicitly reports the case fatality risk (CFR) as 0.89-1.24%, stratified by age, sex, and clinical severity.",Reports original empirical analysis using individual-level case records from official sources and survival analysis methods.
Qwen3.6 Plus,covid19,fatality,P4,4,33085731,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,The confounded crude case-fatality rates (CFR) for COVID-19 hide more than they reveal-a comparison of age-specific and age-adjusted CFRs between seven countries.,2020,2020/10/21,PloS one,1563,"This study directly addresses the research question by providing original empirical analysis of COVID-19 case fatality rates across multiple countries. It explicitly reports and adjusts CFRs, making it a strong candidate for inclusion.","Directly reports and analyzes crude, age-specific, and age-adjusted case fatality rates (CFR) as primary study outcomes.",Presents original empirical analysis computing and comparing age-specific and age-adjusted CFRs from national surveillance reports.
